mjd,bjd,mag,magerr,filter,sn,site_id,fwhm,Nbin
58684.35435315586,2458684.8537694155,18.490779941430358,0.03531730152670617,rp,30.74980117546044,elp,1.7728557064080743,3.0
58684.35622354938,2458684.8556399453,18.42795124878119,0.03756938689873083,gp,28.906513777489604,elp,2.0350664278636654,3.0
58685.35607600695,2458685.855564907,18.469028900142604,0.02775705619317333,rp,39.125186491033396,elp,1.9570198399509893,3.0
58685.35794639275,2458685.85743543,18.40538589916612,0.02609259503709557,gp,41.62100390766213,elp,2.0923509720530755,3.0
58686.45398233411,2458686.9535513367,18.454994929266398,0.031618960346122,rp,34.346480343184204,elp,2.4529444598865475,3.0
58686.45584606866,2458686.9554152084,18.441323595843066,0.03037901957901637,gp,35.74835577479039,elp,2.639841597768504,3.0
58688.431200914354,2458688.9309151326,18.43728929719267,0.0207508252741675,rp,52.33526790628182,elp,1.5861649291686097,3.0
58688.43305721065,2458688.9327715663,18.41538957659013,0.018434113666933403,gp,58.91251511310991,elp,1.7879477516116447,3.0
58689.35911839699,2458689.858901166,18.48062864410737,0.0367890975927885,rp,29.519615077834384,elp,1.8614471811207276,6.0
58689.36098443094,2458689.8607673394,18.421243343093092,0.02887312729475408,gp,37.61282901271709,elp,2.2098633796160425,6.0
58690.38171048996,2458690.881569161,18.45837779275035,0.03779402538987477,rp,28.734700492923558,elp,1.7921364877250625,3.0
58690.38357591435,2458690.8834347245,18.422535392987864,0.028827982687320203,gp,37.67173068539652,elp,1.9637925831825764,3.0
58691.366228858016,2458691.866160855,18.464425496222958,0.027461761649999545,rp,39.54589708559422,elp,1.905834002386902,6.0
58691.36811393519,2458691.8680460737,18.39428986303743,0.020449642393848718,gp,53.106063132266335,elp,1.9532935988459752,6.0
58693.41037799383,2458693.9104630533,18.473855542555583,0.03446199298155303,rp,31.51297722628285,elp,2.0967114970809537,3.0
58693.41038394676,2458693.9104690067,18.395560869735313,0.0183166557762129,gp,59.29029912820354,elp,2.4607924805700003,2.0
58700.42232476852,2458700.9229403227,18.363044722152065,0.0148173438805606,gp,73.35997676562135,elp,,
58700.42486361111,2458700.925479359,18.468228412988346,0.0169008447570115,rp,64.31631173708743,elp,1.686674587937066,1.0
58701.338455335645,2458701.839140514,18.40477040918451,0.012483670424192,gp,87.07375030558238,elp,,
58701.34101671296,2458701.841702088,18.507370422646712,0.0157861030388154,rp,68.8580327476982,elp,1.7577075347624591,1.0
58702.33381366898,2458702.8345745625,18.40088731773584,0.0157047776115204,gp,69.21460636458157,elp,,
58702.33640565972,2458702.837166752,18.42509226820455,0.0156743722555494,rp,69.34886975247973,elp,1.3762079022794464,1.0
58703.39977525463,2458703.9006172805,18.38452451983401,0.0095192986276314,gp,114.18908526213217,elp,,
58703.402328125,2458703.903170346,18.4423282837412,0.0117748490484796,rp,92.3154085063536,elp,1.3770967804115828,1.0
58704.374486875,2458704.875403032,18.41017726983072,0.0125760832333613,gp,86.43390639874985,elp,,
58704.37703414352,2458704.877950495,18.489732787393663,0.0152120677745917,rp,71.45642631277462,elp,1.55964818201689,1.0
58705.353142962966,2458705.854133518,18.39554490271518,0.011500559826477,gp,94.51713814595072,elp,,
58705.35572342593,2458705.8567141783,18.448130456140024,0.0150439254306141,rp,72.25507764311445,elp,1.9469386473508448,1.0
58706.3221521875,2458706.823216348,18.403767832580108,0.025549976814658,gp,42.54406994325381,elp,,
58706.32472075232,2458706.8257851093,18.471002210942192,0.0211180463146785,rp,51.47256445045704,elp,1.489062046614405,1.0
58707.324749513886,2458707.8258897774,18.47455655732179,0.0306640911237416,gp,35.44862936184454,elp,,
58707.32729122685,2458707.8284316845,18.46550793012412,0.0283639030610643,rp,38.32335760208549,elp,1.952556425140536,1.0
58708.31671,2458708.817925458,18.44458208830749,0.0215786018054204,gp,50.37397748911358,elp,,
58708.31928417824,2458708.820499833,18.54825610289745,0.0207542732424761,rp,52.37475614303633,elp,1.880868747456604,1.0
58709.45640391204,2458709.957705677,18.34811541457306,0.0216008962011402,gp,50.321986584509816,elp,,
58709.45897446759,2458709.960276427,18.45015012634104,0.0221993093979368,rp,48.96548719223822,elp,1.986820770747464,1.0
58710.36198130401,2458710.8633514554,18.416598928332466,0.0521725337323043,gp,20.81555029648806,elp,2.4830741126576275,3.0
58710.36802346064,2458710.869394071,18.400958202720645,0.06081705909079,rp,17.856831886243928,elp,2.890252283543452,2.0
58711.31138638889,2458711.812828096,18.453204605470795,0.0445161225053235,gp,24.41811954529469,elp,,
58711.313939479165,2458711.81538138,18.537911973000213,0.0415849266207533,rp,26.13927902081653,elp,1.4673859742634257,1.0
58715.29771918982,2458715.799459509,18.38017158891208,0.0318866226239798,gp,34.08953070691322,elp,,
58715.30027733796,2458715.802017849,18.47909382671194,0.0299129602282161,rp,36.33876392396967,elp,1.7445508838469768,1.0
58717.3147741088,2458717.8166640564,18.39733478384945,0.0170750653904748,gp,63.66007838932612,elp,,
58717.31733841435,2458717.8192285527,18.404654635431456,0.02028014252073,rp,53.59922884610493,elp,1.6259018144676485,1.0
58718.37658834491,2458718.878556601,18.58025523479576,0.144121363792144,gp,7.542254505674565,elp,,
58718.37915342593,2458718.881121871,18.54453286095498,0.1364291141184382,rp,7.967507581655191,elp,2.2368474160014875,1.0
58720.30265457176,2458720.804763844,18.41942157763844,0.0141316637521091,gp,76.91946408648563,elp,,
58720.305217534726,2458720.807326996,18.450218630188807,0.0170793616552975,rp,63.64406480396229,elp,2.0659573060555414,1.0
58721.281271921296,2458721.783452339,18.421280249150684,0.0128154114700783,gp,84.81975027656013,elp,,
58721.28383817129,2458721.7860187767,18.47561611560179,0.015087016576744,rp,72.04870455803695,elp,1.529820056086491,1.0
58722.281316782406,2458722.7835695343,18.42465016957537,0.0138017739649926,gp,78.75799181187061,elp,,
58722.28388400463,2458722.7861369434,18.499447069898785,0.0168433750584674,rp,64.53575938473334,elp,1.839323747946461,1.0
58724.27300594907,2458724.7754015177,18.366125849845403,0.0794637557789917,gp,13.679192364034396,elp,,
58724.27557372685,2458724.77796948,18.65495373706295,0.1367459161765685,rp,7.949049086026802,elp,1.6438509360679316,1.0
58725.34785537037,2458725.8503273167,18.31421721956936,0.0787538964445436,gp,13.80249254411162,elp,,
58725.3504003125,2458725.85287244,18.573712618890195,0.0822626961617983,rp,13.213765785953475,elp,1.5853377741388035,1.0
58726.35825484954,2458726.8607980576,18.380903591890327,0.012451372019041,gp,87.29961651177977,elp,,
58726.36082512732,2458726.863368517,18.47463884184297,0.0151703733995401,rp,71.65281772386749,elp,1.6318716356276282,1.0
58727.37552099537,2458727.8781354334,18.42850023660077,0.0122840024752254,gp,88.48907388703226,elp,,
58727.37807525463,2458727.8806898715,18.449476711719885,0.0142590508752277,rp,76.23228288566773,elp,1.619806474523607,1.0
58729.36844359954,2458729.871195983,18.399067566958703,0.0115257617904578,gp,94.3104690712502,elp,,
58729.37099752315,2458729.8737500827,18.4360553337448,0.013593581577885,rp,79.96420912119612,elp,1.3088495172477226,1.0
58730.28217842593,2458730.784993283,18.35120601584086,0.0120269607977443,gp,90.3802730616198,elp,,
58730.28473396991,2458730.7875490026,18.4498105581604,0.015429921563513,rp,70.4475389279019,elp,1.5886605065028825,1.0
58731.420566782406,2458731.9234588654,18.44287288445475,0.0118560515500605,gp,91.68313718587578,elp,,
58731.42312168981,2458731.926013945,18.47928467424337,0.0137281389119808,rp,79.18043421402747,elp,1.4354850258404648,1.0
58732.34876020833,2458732.851714644,18.33514510316487,0.0227213325001265,gp,47.84050424974217,elp,,
58732.35131331019,2458732.854267917,18.45509958527548,0.0288585231650856,rp,37.6665151510607,elp,1.302292320215555,1.0
58733.37547025463,2458733.878493045,18.366333505762505,0.010932728972284,gp,99.42622776923724,elp,,
58733.37802978009,2458733.881052741,18.45894981939606,0.0129908755275197,rp,83.67411401158819,elp,1.280819059517043,1.0
58734.26761528936,2458734.770696885,18.37787825925522,0.0213462784225654,gp,50.9222254622072,elp,,
58734.27017314815,2458734.773254913,18.47546379776536,0.0209276587341582,rp,51.9408316911165,elp,1.6859646277574227,1.0
58737.27031267361,2458737.773588391,18.39454264017549,0.0311038654646453,gp,34.9474248702897,elp,,
58737.27287094908,2458737.77614683,18.4188324733168,0.029886448566022,rp,36.37099930426688,elp,1.8359759947479544,1.0
58743.3824622338,2458743.886112743,18.47227782866607,0.0333139759246271,gp,32.62894839675203,elp,,
58743.38500884259,2458743.888659501,18.49215630755898,0.0342003461696568,rp,31.783304025552585,elp,2.843738969248463,1.0
58744.242443587966,2458744.7461444223,18.433309103196667,0.0284730162260751,gp,38.17649637142706,elp,,
58744.24499325232,2458744.7486942364,18.46348011956493,0.0276359744464136,rp,39.33279074735597,elp,1.3506637385366251,1.0
58745.25084395833,2458745.7546030614,18.60500191543317,0.1723897923682644,gp,6.305640161440037,elp,,
58750.28683618055,2458750.7908729645,18.33056529070926,0.0347003486088659,gp,31.32533373578048,elp,,
58751.28594457176,2458751.790033676,18.41314926332028,0.0270510320731767,gp,40.18330991144392,elp,,
58751.28850364583,2458751.792592883,18.48231005572025,0.040648298313242,rp,26.741586858654017,elp,1.7904952512474834,1.0
58752.28527688657,2458752.789417364,18.398962934074007,0.0159080449989688,gp,68.33020660848929,elp,,
58752.28784057871,2458752.791981188,18.483340776925367,0.0204723724843485,rp,53.09594678541622,elp,1.4960210703115326,1.0
58753.21596122685,2458753.720148642,18.432744685338264,0.0122045204010168,gp,89.06535977590552,elp,,
58753.21851631944,2458753.7227038643,18.456736960196217,0.0155540885425943,rp,69.8851621567836,elp,1.5571433594408894,1.0
58755.293598923614,2458755.7978880755,18.497024911393343,0.02002593920748608,gp,54.229666271733834,elp,2.2671045938235497,5.0
58755.295458611115,2458755.7997478526,18.56841943314891,0.028568255551742323,rp,38.01422169558292,elp,2.125627081605061,5.0
58756.230775231474,2458756.7351088193,18.589580498358735,0.022211704707194233,gp,48.8931405453203,elp,2.230866407685054,3.0
58756.232629660495,2458756.736963336,18.697804257667443,0.03102912740319037,rp,34.999372875962315,elp,2.223791764093537,3.0
58758.35549829862,2458758.859929251,18.675241197159885,0.020179659323601534,gp,53.81656759338085,elp,1.95998649927974,3.0
58758.35736726081,2458758.8617982958,18.853447267563055,0.0297350639684219,rp,36.52253787492478,elp,1.7944956240559469,3.0
58760.280312285875,2458760.784827241,18.63488957622436,0.052833921335890044,gp,20.55497628305475,elp,2.7430630360369728,2.0
58760.2821745081,2458760.786689543,18.59384793370598,0.06415361207451464,rp,16.928119319900606,elp,2.721619423598462,2.0
58761.41543536541,2458761.919997894,18.595715438779663,0.03240599121390987,gp,33.51232162075783,elp,2.185113191902342,7.0
58761.44360329366,2458761.9481669893,18.69144966030698,0.023562021602558516,rp,46.09112148008875,elp,2.0287139295772016,7.0
58762.39887364162,2458762.903476306,18.633234492187167,0.021127306050188723,rp,51.40267279794999,elp,1.78460668687374,11.0
58762.39894571083,2458762.90354838,18.580296216511986,0.021034790955951985,gp,51.62875173203024,elp,1.9095546575498534,12.0
58763.4443137037,2458763.948957796,18.588003303735864,0.021104027813305802,rp,51.45937114977132,elp,1.9781261342056657,4.0
58763.45880191799,2458763.9634465827,18.576914265163644,0.025252166864873454,gp,43.00621035063172,elp,2.146006498486193,7.0
58764.256323799185,2458764.7609992772,18.45955886786723,0.023287327709678025,gp,46.63480557061372,elp,1.8036469845507586,4.0
58764.258188269676,2458764.7628638195,18.532514012512923,0.0243036780075507,rp,44.684594638827924,elp,1.4665280376194916,4.0
58765.29734753858,2458765.802062084,18.474591875618692,0.0856443811147262,gp,12.680341498938882,elp,2.913764029096528,3.0
58765.299209957564,2458765.803924575,18.46819549929426,0.07346287021858984,rp,14.782978078158276,elp,2.264873400649962,3.0
58766.320078339115,2458766.824830053,18.44985519377145,0.0329866350668912,gp,32.922424424248774,elp,1.9769513784597148,4.0
58766.3219423206,2458766.826694101,18.49963094671545,0.0303784193671624,rp,35.749062084971854,elp,1.6977067804439598,4.0
58767.22367645063,2458767.728459976,18.41648358293666,0.034445885079268136,gp,31.527713615163524,elp,1.7680403009043317,3.0
58767.22553408565,2458767.730317678,18.478855701495533,0.0354465062837075,rp,30.637716205593023,elp,1.6159238077232054,3.0
58768.27401489583,2458768.7788342037,18.47255188597322,0.04731038281982775,gp,22.954792061941596,elp,1.9822097110245618,4.0
58768.27587982638,2458768.7806991963,18.50897577517884,0.047948776450470076,rp,22.649170226936068,elp,1.8122746490240467,4.0
58769.28246221065,2458769.787314635,18.46142878486532,0.05228660028507302,gp,20.770139846136363,elp,1.9326323547624376,5.0
58769.28432965046,2458769.7891821354,18.471976071792163,0.04962673370915338,rp,21.88336646059971,elp,1.653594590180571,5.0
58771.236517943675,2458771.7414310747,18.47535426642076,0.08936843675210504,gp,12.151941328149277,elp,2.6563438611550265,3.0
58771.23838113426,2458771.7432943215,18.455045196253437,0.11158955084562776,rp,9.732094015705513,elp,2.4429973083514174,3.0
58772.22293554784,2458772.7278775615,18.41573885940842,0.05263616215672223,gp,20.63220332756167,elp,2.4126005707003624,3.0
58772.22480476852,2458772.7297468367,18.390548428014874,0.0526989629176661,rp,20.607616163086654,elp,2.1758576992571785,3.0
58773.253574707756,2458773.7585456274,18.46669099703921,0.04471942926374085,gp,24.2847464263267,elp,2.0532027447453784,4.0
58773.25545283565,2458773.7604238074,18.47995882898721,0.04473511563434415,rp,24.27623097874041,elp,1.7371125719582525,4.0
58776.268771047464,2458776.7738189357,18.447877850485515,0.016186110404440648,gp,67.09456273707714,elp,2.25022562368109,6.0
58776.2706433835,2458776.775691316,18.471817625001435,0.020573653429626432,rp,52.7859577160049,elp,2.0486959036635226,6.0
58778.28716935185,2458778.792262376,18.435247872847718,0.01425414103015478,gp,76.18838607689906,elp,2.9800016110329937,5.0
58778.28904305092,2458778.794136114,18.458752767540254,0.02093513237974978,rp,51.87452270664745,elp,2.8582565411074916,5.0
58779.228217592594,2458779.7333298903,18.27519932010047,0.0124868002663112,gp,87.0521913775474,elp,,
58779.230083055554,2458779.735195391,18.54402321956502,0.0205238414389021,rp,52.96279467900401,elp,3.1507117630966293,1.0
58780.24442810648,2458780.7495598877,18.397368479707666,0.012039688787969818,gp,90.201667096673,elp,2.938227655583654,5.0
58780.24630381019,2458780.7514356263,18.508417572048018,0.02058263697023466,rp,52.76291864694044,elp,2.776259964936835,5.0
58782.343614537036,2458782.8487823773,18.50482032542866,0.032797684162805596,rp,33.11209397008538,elp,3.25493433410142,4.0
58782.362588263895,2458782.867756399,18.398858737533075,0.013994442201391366,gp,77.60223554262326,elp,3.603253518325842,3.0
58783.305838850305,2458783.811021287,18.431205098037974,0.016436028266314566,gp,66.07435704073006,elp,4.1236898871998315,3.0
58783.307725439816,2458783.812907904,18.54746146620947,0.027711086530097965,rp,39.190090898112494,elp,3.9636373711843724,3.0
58784.229578180566,2458784.7347734636,18.279200064674985,0.0116331920936781,gp,93.35356893059232,elp,2.6942570676581594,5.0
58784.23144530092,2458784.7366406093,18.440825195038073,0.01619557960910372,rp,67.05533399925663,elp,2.4878001201517224,5.0
58785.257719909336,2458785.762928156,18.383326139367636,0.012526354428732468,gp,86.69721156132827,elp,2.152476278150919,6.0
58785.25959720872,2458785.7648054776,18.44331464520403,0.01718881838713795,rp,63.18060820356518,elp,1.8534583841029784,6.0
58786.234567142856,2458786.7397864056,18.392811887167845,0.011871484058462741,gp,91.4797168283127,elp,1.7844766605685738,7.0
58786.236438635904,2458786.741657919,18.463590161518955,0.016858330651390856,rp,64.41918968473918,elp,1.6828649211853093,7.0
58788.311396192126,2458788.816634657,18.41711001180258,0.0172065576711885,gp,63.17358906536897,elp,,
58788.313256828704,2458788.818495307,18.53863602873182,0.02759412174999,rp,39.39244779492287,elp,2.792267476226573,1.0
58789.22520592303,2458789.730450975,18.404773109041255,0.0167646308799519,gp,64.77923717954928,elp,2.91550732015347,4.0
58789.22707985822,2458789.7323249225,18.483847053443974,0.024482545765520274,rp,44.35813213221708,elp,2.6705804338568453,4.0
58790.15884345776,2458790.664094082,18.42227740475819,0.0970243250970935,gp,11.193069355681947,elp,2.7039827372406946,4.0
58790.160710332755,2458790.6659609675,18.536035679007156,0.11159629384716725,rp,9.731505971760074,elp,2.188833224771505,4.0
58791.27278118441,2458791.778036972,18.408648144778166,0.0170903637415238,gp,63.54458081903708,elp,1.8433704883724353,3.0
58791.274648294755,2458791.7799040894,18.471386778526032,0.026763925420461233,rp,40.577007406011695,elp,1.6091138533232303,3.0
58792.30889568287,2458792.814154744,18.388903840814567,0.0103121921347914,gp,105.40920866643138,elp,,
58792.31075836805,2458792.8160174326,18.44376895571064,0.0136180509746746,rp,79.82052697376285,elp,1.5389248490219505,1.0
58793.18503017747,2458793.6902908515,18.490506553216264,0.08604623485668743,gp,12.621121677302504,elp,2.8096123407439513,3.0
58793.187567922454,2458793.6928285845,18.410451356721097,0.11700722348300845,rp,9.28147825127828,elp,2.5405174411312137,2.0
58801.18388174768,2458801.6891095685,18.42130587165367,0.0887453028355638,gp,12.24853584586524,elp,,
58801.18575122685,2458801.6909790304,18.765127773961183,0.1201373835378581,rp,9.04797464625227,elp,2.3391533380106955,1.0
58802.13055298611,2458802.635771195,18.400713231031034,0.02877776200382385,gp,37.73747242248017,elp,2.8399611419553796,2.0
58802.13241579861,2458802.637633988,18.53559951887695,0.034645795819586,rp,31.345794614019553,elp,2.371481651381175,2.0
58803.18599924768,2458803.6912053437,18.455872558852455,0.033292573821825266,gp,32.61988711993371,elp,3.0781267184711,3.0
58803.18787772377,2458803.693083797,18.50253575178248,0.038749641150587065,rp,28.026065990640713,elp,2.673155697056679,3.0
58804.20049774884,2458804.7056908016,18.38378793527226,0.027237444231182798,gp,39.87158232550661,elp,2.682021748524876,2.0
58804.202364293975,2458804.7075573215,18.484655718507142,0.0377598807013562,rp,28.760684086615637,elp,2.3802585584640017,2.0
58805.25689527199,2458805.762073295,18.43077431423963,0.016961231613048702,gp,64.02836921137926,elp,2.1243896008296206,2.0
58805.25876076968,2458805.7639387646,18.462542642458853,0.0196841377421824,rp,55.17132699558087,elp,1.7320804445452422,2.0
58806.21485748843,2458806.720020574,18.40947414868016,0.016795788397440267,gp,64.65906656489611,elp,2.723480764741405,3.0
58806.216720447526,2458806.721883503,18.486433790560945,0.020635736592906965,rp,52.62714975598624,elp,2.4421024665462308,3.0
58807.089706620376,2458807.5948550086,18.412203345433504,0.03529071667500905,gp,30.772965309855714,elp,3.0796023575887954,2.0
58807.09157034722,2458807.5967187034,18.509696960307693,0.039300834410932246,rp,27.63300108706876,elp,2.7443722831202435,2.0
58808.1977086497,2458808.7028369564,18.40286347399417,0.013552072382639967,gp,80.13534530638667,elp,2.5518664497864303,3.0
58808.199574803235,2458808.7047030744,18.503507281781534,0.049463973943892736,rp,21.95537304042445,elp,2.254836926036089,3.0
58809.136765034724,2458809.6418750472,18.399923511334592,0.01454529389478945,gp,74.66332463650232,elp,2.497374616736349,2.0
58809.13862979745,2458809.643739773,18.50041748177783,0.020332238980844,rp,53.41271077047511,elp,2.3050404955190666,2.0
58810.25434832175,2458810.7594350427,18.371665465109356,0.0138804468254271,gp,78.23955623752653,elp,2.421359454354537,2.0
58810.25621384838,2458810.7613005284,18.483276062329153,0.01869088144691795,rp,58.10319877552254,elp,2.1774674357992314,2.0
58811.184093171294,2458811.689159276,18.402169770537355,0.0128322700066999,gp,84.70831750880538,elp,,
58811.18595853009,2458811.691024592,18.47782995832329,0.0178122941202057,rp,61.02526675633509,elp,1.3784008490147517,1.0
58812.19764323303,2458812.702685513,18.396669673247604,0.016223420536226964,gp,66.94026069132325,elp,3.36538405406872,3.0
58812.199509108796,2458812.7045513443,18.508754086699035,0.024159857594001567,rp,44.95059607758753,elp,3.1346099629856794,3.0
58813.22012159722,2458813.725138546,18.418991952948048,0.0275814386485617,gp,39.41056215726979,elp,,
58813.22199232639,2458813.727009227,18.155564624956025,0.1688315852098437,rp,6.438368767179671,elp,5.657842594744437,1.0
58814.130143165516,2458814.6351363882,18.40361062194003,0.0354789241153647,gp,30.6097218863999,elp,3.5269423667153808,2.0
58814.13200614005,2458814.6369993133,18.534454484918996,0.049068872889606346,rp,22.132157028412895,elp,3.3053235019916847,2.0
58819.09082177663,2458819.5956670633,18.39676072534843,0.01552222941946035,gp,69.96417657881494,elp,3.2918696592430914,2.0
58819.09259303819,2458819.5974382674,18.465380205654156,0.019850417397861697,rp,54.709177053223314,elp,3.2320502915413734,2.0
58823.27387040895,2458823.778567074,18.394264103079916,0.0315994388721818,gp,34.36769888202185,elp,2.7574067921710768,3.0
58823.27563381559,2458823.780330412,18.466173055083516,0.04143652686017757,rp,26.20876029655122,elp,2.5335492369667896,3.0
58824.163711035886,2458824.6683733845,18.404631250925203,0.027826416826844433,gp,39.02766233819673,elp,2.5259198221007977,6.0
58824.165477424765,2458824.6701397044,18.47174851538767,0.030983864718669252,rp,35.05050160335981,elp,2.240035238722535,6.0
58825.118442231484,2458825.6230666945,18.452025684485058,0.0473712783263329,gp,22.925283808444554,elp,2.0605811536627088,5.0
58825.12021119676,2458825.624835589,18.46411761009506,0.046783747843693754,rp,23.213189409885814,elp,1.6819070545971417,5.0
58826.26635207176,2458826.770929541,18.411293439671137,0.0781611857731402,gp,13.907158579703292,elp,,
58826.26811295139,2458826.7726903465,18.381916665679903,0.0708630925490868,rp,15.33943779885387,elp,2.649032565097017,1.0
58830.1592723206,2458830.6636792566,18.33765055795521,0.0538029564357493,gp,20.18476440596504,elp,3.7007121741170046,2.0
58830.18426797454,2458830.6886737584,18.515681712645716,0.06686619931550032,rp,16.241389687423933,elp,3.7124825873852063,3.0
58831.16911751158,2458831.673477433,18.44234298992193,0.03366603021615637,gp,32.25803556365928,elp,2.402234237319592,7.0
58831.17089045635,2458831.675250294,18.48177947332841,0.0334805432463139,rp,32.43674966712391,elp,2.1034313752438933,7.0
58832.186133023155,2458832.690444462,18.44083807109031,0.031335000228711364,gp,34.65773071879315,elp,2.7183756241316495,5.0
58832.18790049768,2458832.6922118505,18.508456031319582,0.032605499685266735,rp,33.3072644333902,elp,2.405731802051012,5.0
58833.19900194445,2458833.7032639766,18.435413786180305,0.0183932362858359,gp,59.04344309632434,elp,2.427042404228499,4.0
58833.20077936921,2458833.705041313,18.46978378831523,0.020015149208530276,rp,54.25890102968389,elp,2.138199579956707,4.0
58834.224668333336,2458834.728879222,18.47300721622468,0.0382723698973104,gp,28.40169048568736,elp,,
58834.2264340162,2458834.730644816,18.52070044762325,0.0441947314529302,rp,24.59569197244794,elp,4.246380203564653,1.0
58835.24687905671,2458835.7510378566,18.394816946143642,0.017780454339625648,gp,61.07830425793635,elp,2.4928388348985004,2.0
58835.248649438654,2458835.752808147,18.49029850631873,0.0211621765854196,rp,51.317972686620365,elp,2.219663874221567,2.0
58837.254960677084,2458837.759014014,18.497808539339665,0.07982511841012695,gp,13.604740232520916,elp,3.0165687149730593,2.0
58837.25673076967,2458837.760784011,18.508495078449783,0.1550058697589885,rp,7.006186292742149,elp,2.916821689131864,2.0
58838.16379377315,2458838.667798073,18.42754403730326,0.0151848969191419,gp,71.584285887965,elp,,
58838.16556792824,2458838.669572131,18.494274938780087,0.020191239192121,rp,53.83522972261375,elp,2.322119835288587,1.0
58854.204795949074,2458854.707810939,18.475270794720082,0.04163458320363333,gp,26.084084826510956,elp,3.3864584204855412,3.0
58854.20656918595,2458854.709584055,18.52443197623198,0.0425439505673696,rp,25.52654338670987,elp,3.160695510165531,3.0
58855.16068253087,2458855.6636322113,18.46952215622892,0.03958554905571778,gp,27.43425380993009,elp,2.0426552169544085,6.0
58855.16245120949,2458855.6654007672,18.573352504486785,0.04661407585101147,rp,23.297683804160094,elp,1.9284248872680056,6.0
58856.151334652786,2458856.654215995,18.580088629851257,0.06821210240335257,rp,15.920928423789853,elp,0.9692096717956181,3.0
58856.17036886864,2458856.6732488824,18.55347209546401,0.0673725255503078,gp,16.119330411460854,elp,1.2948156641191715,4.0
58858.08336770061,2458858.586114015,18.436379406631715,0.05477020272213806,gp,19.828299805818318,elp,2.9999520248308875,3.0
58858.11627506019,2458858.619019043,18.511823642222552,0.06195585043638383,rp,17.52861097621609,elp,2.7730377680833223,5.0
58859.13901269676,2458859.64168425,18.40484587987408,0.0532281761564672,gp,20.42151513823821,elp,,
58859.14078116898,2458859.6434525955,18.614534956878973,0.0687580152599913,rp,15.809065990160065,elp,3.1462106047600864,1.0
58860.12506899305,2458860.6276701447,18.454961592371024,0.03823099959921572,gp,28.406267463178718,elp,3.0238342189740917,5.0
58860.126831127316,2458860.629432152,18.51374141192335,0.03719784465555178,rp,29.19523994081508,elp,2.5488970940459366,5.0
58862.13644775232,2458862.638903645,18.434144417395828,0.02113601848029502,gp,51.381484219105474,elp,2.3172188895249093,5.0
58862.13821916666,2458862.640674929,18.49168474709055,0.02204975968343604,rp,49.252237466144,elp,2.069406657416839,5.0
58863.13900836516,2458863.6413910687,18.404447269511746,0.03863493458165122,gp,28.109274980260246,elp,1.924176022833726,4.0
58863.14077564815,2458863.6431582216,18.456753625319976,0.06921425758624926,rp,15.690408853215162,elp,1.7838645858577353,4.0
58864.149760266206,2458864.652068682,18.463949031602112,0.049418952732878,gp,21.99561332598339,elp,,
58864.164900839125,2458864.6672081295,18.529418335200454,0.138599194940551,rp,7.835543348327638,elp,2.5889133480869644,2.0
58866.11101483796,2458866.6131777707,18.40329910510282,0.0141168941078241,gp,76.99994025240584,elp,,
58866.112783530094,2458866.61494633,18.489929732763308,0.0186637124351174,rp,58.241360289730814,elp,2.040476222022943,1.0
58869.135360092594,2458869.6372954897,18.38848638588257,0.0236412973462207,gp,45.97886433829206,elp,,
58869.13712827546,2458869.639063538,18.48187344709064,0.04106746961728,rp,26.468638326669247,elp,3.2202843896092266,1.0
58873.05578863426,2458873.557424393,18.41580899255285,0.0314122982885029,gp,34.60428113781633,elp,,
58873.057548171295,2458873.5591837945,18.49626244663349,0.0249686835954907,rp,43.53453381230448,elp,1.9127737537489016,1.0
58874.17547430556,2458874.677023631,18.41802611662521,0.0159159314971341,gp,68.2963483824624,elp,,
58874.1772653125,2458874.6788144982,18.481565924017115,0.0199246984974777,rp,54.55540521108196,elp,2.1664365359105417,1.0
58877.11894390047,2458877.620264909,18.41817718661737,0.01729044419764485,gp,62.809259703572295,elp,2.564016197071135,4.0
58877.120708518516,2458877.6220293893,18.49776540291514,0.022126143131268573,rp,49.082209834630845,elp,2.4156703704190288,4.0
58879.10367414641,2458879.6048404,18.4827150881244,0.024707008856146802,rp,43.95513865409963,elp,2.2980145822731104,4.0
58879.116152303235,2458879.6173175764,18.395161489422605,0.018492180704390637,gp,58.727524750077144,elp,2.45389307655415,3.0
58880.107720844906,2458880.6088086353,18.439758896884236,0.03128967661731267,gp,34.707933011973445,elp,3.232042622055768,3.0
58880.109487638896,2458880.61057529,18.5144584506141,0.033833010742680365,rp,32.09882822015631,elp,2.9436151373177104,3.0
58881.11198533565,2458881.6129945666,18.40982264067753,0.086112793746168,gp,12.611366473617945,elp,2.790883462564936,3.0
58881.11374950616,2458881.6147585977,18.419091560933715,0.10231145664701863,rp,10.614647035539457,elp,2.3551797181176095,3.0
58887.072560266206,2458887.5731029417,18.41247540232832,0.0344466315522083,gp,31.556060862288746,elp,,
58887.07432961806,2458887.5748721543,18.45479342627801,0.0337027818866853,rp,32.252530485569736,elp,2.2655562566965863,1.0
58888.06965739004,2458888.57012218,18.447022043222177,0.0597764650092791,gp,18.167685222460385,elp,2.528763870771308,2.0
58888.08673214507,2458888.587195593,18.455348797962912,0.062483285517514066,rp,17.380648136621982,elp,1.9941327607759158,3.0
59037.426458761576,2459037.9250172195,18.444246042458268,0.04334591783124621,gp,25.05426241585198,elp,2.111247584948295,5.0
